tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
4620.00;E5_0;300.00;12.90;1103.00;0.97;E0_0;7.20;0.00;tripinfo_f_0.15;3517.00;f_0.15;0;10003.87;0.96;0.00;2767.03;car_0;;5;2661.00
4633.00;E5_0;300.00;12.73;1176.00;0.50;E0_0;7.20;0.00;tripinfo_f_0.16;3457.00;f_0.16;0;10003.87;0.94;0.00;2687.92;car_0;;6;2575.00
4635.00;E5_0;300.00;12.77;1249.00;0.03;E0_0;7.20;0.00;tripinfo_f_0.17;3386.00;f_0.17;0;10003.87;0.97;0.00;2642.20;car_0;;7;2498.00
5383.00;E5_0;300.00;12.75;1323.00;0.56;E0_0;7.20;0.00;tripinfo_f_0.18;4060.00;f_0.18;0;10003.87;0.97;0.00;3314.19;car_0;;11;3174.00
5385.00;E5_0;300.00;13.27;1396.00;0.09;E0_0;7.20;0.00;tripinfo_f_0.19;3989.00;f_0.19;0;10003.87;1.08;0.00;3266.59;car_0;;13;3101.00
5387.00;E5_0;300.00;12.41;1470.00;0.62;E0_0;7.20;0.00;tripinfo_f_0.20;3917.00;f_0.20;0;10003.87;1.01;0.00;3195.25;car_0;;10;3042.00
5389.00;E5_0;300.00;13.87;1543.00;0.15;E0_0;7.20;0.00;tripinfo_f_0.21;3846.00;f_0.21;0;10003.87;1.01;0.00;3123.93;car_0;;6;2973.00
6143.00;E5_0;300.00;12.71;1617.00;0.68;E0_0;7.20;0.00;tripinfo_f_0.22;4526.00;f_0.22;0;10003.87;0.99;0.00;3795.62;car_0;;11;3667.00
6164.00;E5_0;300.00;12.93;1690.00;0.21;E0_0;7.20;0.00;tripinfo_f_0.23;4474.00;f_0.23;0;10003.87;0.94;0.00;3710.01;car_0;;11;3584.00
6183.00;E5_0;300.00;11.89;1764.00;0.74;E0_0;7.20;0.00;tripinfo_f_0.24;4419.00;f_0.24;0;10003.87;0.91;0.00;3628.45;car_0;;7;3494.00
6185.00;E5_0;300.00;12.31;1837.00;0.28;E0_0;7.20;0.00;tripinfo_f_0.25;4348.00;f_0.25;0;10003.87;0.94;0.00;3577.18;car_0;;5;3440.00
6187.00;E5_0;300.00;12.70;1911.00;0.81;E0_0;7.20;0.00;tripinfo_f_0.26;4276.00;f_0.26;0;10003.87;0.96;0.00;3522.23;car_0;;8;3363.00
6920.00;E5_0;300.00;12.51;1984.00;0.34;E0_0;7.20;0.00;tripinfo_f_0.27;4936.00;f_0.27;0;10003.87;0.97;0.00;4195.69;car_0;;10;4040.00
6922.00;E5_0;300.00;13.89;2058.00;0.87;E0_0;7.20;0.00;tripinfo_f_0.28;4864.00;f_0.28;0;10003.87;1.07;0.00;4141.77;car_0;;10;3964.00
6930.00;E5_0;300.00;12.48;2131.00;0.40;E0_0;7.20;0.00;tripinfo_f_0.29;4799.00;f_0.29;0;10003.87;0.97;0.00;4051.56;car_0;;12;3883.00
6932.00;E5_0;300.00;13.44;2205.00;0.93;E0_0;7.20;0.00;tripinfo_f_0.30;4727.00;f_0.30;0;10003.87;1.09;0.00;4005.24;car_0;;13;3835.00
6934.00;E5_0;300.00;12.64;2278.00;0.46;E0_0;7.20;0.00;tripinfo_f_0.31;4656.00;f_0.31;0;10003.87;1.08;0.00;3934.36;car_0;;12;3760.00
7680.00;E5_0;300.00;13.53;2352.00;0.99;E0_0;7.20;0.00;tripinfo_f_0.32;5328.00;f_0.32;0;10003.87;1.00;0.00;4606.35;car_0;;12;4453.00
7683.00;E5_0;300.00;13.61;2425.00;0.52;E0_0;7.20;0.00;tripinfo_f_0.33;5258.00;f_0.33;0;10003.87;1.09;0.00;4536.38;car_0;;10;4369.00
7685.00;E5_0;300.00;12.70;2498.00;0.05;E0_0;7.20;0.00;tripinfo_f_0.34;5187.00;f_0.34;0;10003.87;1.00;0.00;4463.87;car_0;;10;4305.00
7691.00;E5_0;300.00;13.49;2572.00;0.59;E0_0;7.20;0.00;tripinfo_f_0.35;5119.00;f_0.35;0;10003.87;1.01;0.00;4396.90;car_0;;13;4235.00
7697.00;E5_0;300.00;13.11;2645.00;0.12;E0_0;7.20;0.00;tripinfo_f_0.36;5052.00;f_0.36;0;10003.87;0.99;0.00;4320.62;car_0;;9;4155.00
8451.00;E5_0;300.00;13.30;2719.00;0.65;E0_0;7.20;0.00;tripinfo_f_0.37;5732.00;f_0.37;0;10003.87;1.09;0.00;5010.21;car_0;;15;4840.00
8454.00;E5_0;300.00;13.55;2792.00;0.18;E0_0;7.20;0.00;tripinfo_f_0.38;5662.00;f_0.38;0;10003.87;1.05;0.00;4940.73;car_0;;17;4767.00
8476.00;E5_0;300.00;12.00;2866.00;0.71;E0_0;7.20;0.00;tripinfo_f_0.39;5610.00;f_0.39;0;10003.87;0.95;0.00;4850.40;car_0;;14;4682.00
8478.00;E5_0;300.00;12.99;2939.00;0.24;E0_0;7.20;0.00;tripinfo_f_0.40;5539.00;f_0.40;0;10003.87;1.02;0.00;4816.54;car_0;;15;4602.00
9227.00;E5_0;300.00;12.47;3013.00;0.77;E0_0;7.20;0.00;tripinfo_f_0.41;6214.00;f_0.41;0;10003.87;0.98;0.00;5476.98;car_0;;16;5282.00
9229.00;E5_0;300.00;13.70;3086.00;0.30;E0_0;7.20;0.00;tripinfo_f_0.42;6143.00;f_0.42;0;10003.87;1.05;0.00;5421.60;car_0;;21;5225.00
9231.00;E5_0;300.00;13.17;3160.00;0.83;E0_0;7.20;0.00;tripinfo_f_0.43;6071.00;f_0.43;0;10003.87;1.02;0.00;5348.99;car_0;;15;5165.00
9233.00;E5_0;300.00;13.76;3233.00;0.36;E0_0;7.20;0.00;tripinfo_f_0.44;6000.00;f_0.44;0;10003.87;1.02;0.00;5278.35;car_0;;15;5095.00
9235.00;E5_0;300.00;13.06;3307.00;0.90;E0_0;7.20;0.00;tripinfo_f_0.45;5928.00;f_0.45;0;10003.87;1.04;0.00;5205.73;car_0;;18;5022.00
9991.00;E5_0;300.00;12.95;3380.00;0.43;E0_0;7.20;0.00;tripinfo_f_0.46;6611.00;f_0.46;0;10003.87;1.00;0.00;5888.71;car_0;;21;5703.00
10012.00;E5_0;300.00;12.54;3454.00;0.96;E0_0;7.20;0.00;tripinfo_f_0.47;6558.00;f_0.47;0;10003.87;0.95;0.00;5798.60;car_0;;21;5627.00
10020.00;E5_0;300.00;12.77;3527.00;0.49;E0_0;7.20;0.00;tripinfo_f_0.48;6493.00;f_0.48;0;10003.87;0.94;0.00;5723.59;car_0;;22;5544.00
10029.00;E5_0;300.00;11.61;3600.00;0.02;E0_0;7.20;0.00;tripinfo_f_0.49;6429.00;f_0.49;0;10003.87;0.93;0.00;5648.79;car_0;;18;5468.00
