tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
3864.00;E5_0;300.00;13.23;982.00;0.18;E0_0;7.20;0.00;tripinfo_f_0.12;2882.00;f_0.12;0;10003.87;1.02;0.00;2160.02;car_0;;5;2007.00
3866.00;E5_0;300.00;12.88;1064.00;0.37;E0_0;7.20;0.00;tripinfo_f_0.13;2802.00;f_0.13;0;10003.87;1.06;0.00;2080.04;car_0;;4;1922.00
4608.00;E5_0;300.00;12.74;1146.00;0.55;E0_0;7.20;0.00;tripinfo_f_0.14;3462.00;f_0.14;0;10003.87;1.00;0.00;2737.30;car_0;;6;2614.00
4623.00;E5_0;300.00;12.72;1228.00;0.73;E0_0;7.20;0.00;tripinfo_f_0.15;3395.00;f_0.15;0;10003.87;0.96;0.00;2646.22;car_0;;8;2529.00
4634.00;E5_0;300.00;12.76;1310.00;0.91;E0_0;7.20;0.00;tripinfo_f_0.16;3324.00;f_0.16;0;10003.87;0.94;0.00;2555.46;car_0;;9;2433.00
4636.00;E5_0;300.00;12.38;1391.00;0.09;E0_0;7.20;0.00;tripinfo_f_0.17;3245.00;f_0.17;0;10003.87;0.97;0.00;2501.72;car_0;;5;2354.00
4638.00;E5_0;300.00;13.03;1473.00;0.28;E0_0;7.20;0.00;tripinfo_f_0.18;3165.00;f_0.18;0;10003.87;0.97;0.00;2419.60;car_0;;7;2272.00
5371.00;E5_0;300.00;12.94;1555.00;0.46;E0_0;7.20;0.00;tripinfo_f_0.19;3816.00;f_0.19;0;10003.87;1.08;0.00;3093.88;car_0;;8;2977.00
5375.00;E5_0;300.00;13.87;1637.00;0.64;E0_0;7.20;0.00;tripinfo_f_0.20;3738.00;f_0.20;0;10003.87;1.01;0.00;3015.83;car_0;;8;2898.00
5377.00;E5_0;300.00;13.64;1719.00;0.82;E0_0;7.20;0.00;tripinfo_f_0.21;3658.00;f_0.21;0;10003.87;1.01;0.00;2936.29;car_0;;4;2811.00
5384.00;E5_0;300.00;13.48;1800.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.22;3584.00;f_0.22;0;10003.87;0.99;0.00;2852.89;car_0;;5;2735.00
6164.00;E5_0;300.00;12.40;1882.00;0.19;E0_0;7.20;0.00;tripinfo_f_0.23;4282.00;f_0.23;0;10003.87;0.94;0.00;3518.19;car_0;;7;3390.00
6181.00;E5_0;300.00;12.50;1964.00;0.37;E0_0;7.20;0.00;tripinfo_f_0.24;4217.00;f_0.24;0;10003.87;0.91;0.00;3425.76;car_0;;6;3297.00
6183.00;E5_0;300.00;12.23;2046.00;0.55;E0_0;7.20;0.00;tripinfo_f_0.25;4137.00;f_0.25;0;10003.87;0.94;0.00;3366.06;car_0;;7;3212.00
6185.00;E5_0;300.00;12.54;2128.00;0.73;E0_0;7.20;0.00;tripinfo_f_0.26;4057.00;f_0.26;0;10003.87;0.96;0.00;3304.02;car_0;;9;3131.00
6920.00;E5_0;300.00;12.90;2210.00;0.91;E0_0;7.20;0.00;tripinfo_f_0.27;4710.00;f_0.27;0;10003.87;0.97;0.00;3968.85;car_0;;10;3799.00
6922.00;E5_0;300.00;12.86;2291.00;0.10;E0_0;7.20;0.00;tripinfo_f_0.28;4631.00;f_0.28;0;10003.87;1.07;0.00;3909.75;car_0;;14;3744.00
6930.00;E5_0;300.00;12.35;2373.00;0.28;E0_0;7.20;0.00;tripinfo_f_0.29;4557.00;f_0.29;0;10003.87;0.97;0.00;3809.68;car_0;;12;3681.00
6932.00;E5_0;300.00;13.32;2455.00;0.46;E0_0;7.20;0.00;tripinfo_f_0.30;4477.00;f_0.30;0;10003.87;1.09;0.00;3755.38;car_0;;12;3595.00
6934.00;E5_0;300.00;13.33;2537.00;0.64;E0_0;7.20;0.00;tripinfo_f_0.31;4397.00;f_0.31;0;10003.87;1.08;0.00;3675.57;car_0;;13;3508.00
7679.00;E5_0;300.00;13.20;2619.00;0.82;E0_0;7.20;0.00;tripinfo_f_0.32;5060.00;f_0.32;0;10003.87;1.00;0.00;4338.19;car_0;;13;4179.00
7682.00;E5_0;300.00;13.84;2700.00;0.01;E0_0;7.20;0.00;tripinfo_f_0.33;4982.00;f_0.33;0;10003.87;1.09;0.00;4260.45;car_0;;12;4108.00
7687.00;E5_0;300.00;13.84;2782.00;0.19;E0_0;7.20;0.00;tripinfo_f_0.34;4905.00;f_0.34;0;10003.87;1.00;0.00;4180.68;car_0;;11;4024.00
7689.00;E5_0;300.00;13.14;2864.00;0.37;E0_0;7.20;0.00;tripinfo_f_0.35;4825.00;f_0.35;0;10003.87;1.01;0.00;4103.77;car_0;;14;3941.00
7697.00;E5_0;300.00;13.31;2946.00;0.55;E0_0;7.20;0.00;tripinfo_f_0.36;4751.00;f_0.36;0;10003.87;0.99;0.00;4018.67;car_0;;14;3862.00
8449.00;E5_0;300.00;12.99;3028.00;0.73;E0_0;7.20;0.00;tripinfo_f_0.37;5421.00;f_0.37;0;10003.87;1.09;0.00;4699.68;car_0;;15;4529.00
8454.00;E5_0;300.00;13.29;3110.00;0.92;E0_0;7.20;0.00;tripinfo_f_0.38;5344.00;f_0.38;0;10003.87;1.05;0.00;4621.56;car_0;;13;4461.00
8474.00;E5_0;300.00;12.73;3191.00;0.10;E0_0;7.20;0.00;tripinfo_f_0.39;5283.00;f_0.39;0;10003.87;0.95;0.00;4523.51;car_0;;12;4378.00
8476.00;E5_0;300.00;12.75;3273.00;0.28;E0_0;7.20;0.00;tripinfo_f_0.40;5203.00;f_0.40;0;10003.87;1.02;0.00;4480.69;car_0;;10;4296.00
8478.00;E5_0;300.00;13.36;3355.00;0.46;E0_0;7.20;0.00;tripinfo_f_0.41;5123.00;f_0.41;0;10003.87;0.98;0.00;4385.16;car_0;;12;4221.00
9221.00;E5_0;300.00;12.64;3437.00;0.64;E0_0;7.20;0.00;tripinfo_f_0.42;5784.00;f_0.42;0;10003.87;1.05;0.00;5062.88;car_0;;13;4894.00
9224.00;E5_0;300.00;12.63;3519.00;0.83;E0_0;7.20;0.00;tripinfo_f_0.43;5705.00;f_0.43;0;10003.87;1.02;0.00;4983.76;car_0;;12;4811.00
9227.00;E5_0;300.00;13.65;3600.00;0.01;E0_0;7.20;0.00;tripinfo_f_0.44;5627.00;f_0.44;0;10003.87;1.02;0.00;4904.86;car_0;;20;4729.00
