tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
6163.00;E5_0;300.00;11.93;2436.00;0.71;E0_0;7.20;0.00;tripinfo_f_0.23;3727.00;f_0.23;0;10003.87;0.94;0.00;2962.70;car_0;;6;2855.00
6179.00;E5_0;300.00;12.02;2542.00;0.83;E0_0;7.20;0.00;tripinfo_f_0.24;3637.00;f_0.24;0;10003.87;0.91;0.00;2846.19;car_0;;5;2736.00
6181.00;E5_0;300.00;11.82;2648.00;0.95;E0_0;7.20;0.00;tripinfo_f_0.25;3533.00;f_0.25;0;10003.87;0.94;0.00;2762.08;car_0;;6;2630.00
6183.00;E5_0;300.00;12.47;2753.00;0.07;E0_0;7.20;0.00;tripinfo_f_0.26;3430.00;f_0.26;0;10003.87;0.96;0.00;2677.05;car_0;;6;2525.00
6185.00;E5_0;300.00;13.25;2859.00;0.19;E0_0;7.20;0.00;tripinfo_f_0.27;3326.00;f_0.27;0;10003.87;0.97;0.00;2585.06;car_0;;7;2413.00
6909.00;E5_0;300.00;13.44;2965.00;0.30;E0_0;7.20;0.00;tripinfo_f_0.28;3944.00;f_0.28;0;10003.87;1.07;0.00;3222.00;car_0;;7;3092.00
6923.00;E5_0;300.00;13.33;3071.00;0.42;E0_0;7.20;0.00;tripinfo_f_0.29;3852.00;f_0.29;0;10003.87;0.97;0.00;3104.26;car_0;;8;2974.00
6925.00;E5_0;300.00;12.64;3177.00;0.54;E0_0;7.20;0.00;tripinfo_f_0.30;3748.00;f_0.30;0;10003.87;1.09;0.00;3025.94;car_0;;5;2890.00
6927.00;E5_0;300.00;13.22;3283.00;0.66;E0_0;7.20;0.00;tripinfo_f_0.31;3644.00;f_0.31;0;10003.87;1.08;0.00;2922.05;car_0;;6;2783.00
7682.00;E5_0;300.00;13.20;3389.00;0.78;E0_0;7.20;0.00;tripinfo_f_0.32;4293.00;f_0.32;0;10003.87;1.00;0.00;3570.98;car_0;;11;3424.00
7684.00;E5_0;300.00;12.66;3495.00;0.89;E0_0;7.20;0.00;tripinfo_f_0.33;4189.00;f_0.33;0;10003.87;1.09;0.00;3466.79;car_0;;8;3331.00
7686.00;E5_0;300.00;12.63;3600.00;0.01;E0_0;7.20;0.00;tripinfo_f_0.34;4086.00;f_0.34;0;10003.87;1.00;0.00;3362.67;car_0;;8;3223.00
