tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
7694.00;E5_0;300.00;13.18;2681.00;0.14;E0_0;7.20;0.00;tripinfo_f_0.35;5013.00;f_0.35;0;10003.87;1.01;0.00;4291.05;car_0;;15;4123.00
8457.00;E5_0;300.00;12.78;2758.00;0.54;E0_0;7.20;0.00;tripinfo_f_0.36;5699.00;f_0.36;0;10003.87;0.99;0.00;4967.46;car_0;;18;4793.00
8459.00;E5_0;300.00;12.87;2835.00;0.95;E0_0;7.20;0.00;tripinfo_f_0.37;5624.00;f_0.37;0;10003.87;1.09;0.00;4902.48;car_0;;19;4714.00
8462.00;E5_0;300.00;13.43;2911.00;0.35;E0_0;7.20;0.00;tripinfo_f_0.38;5551.00;f_0.38;0;10003.87;1.05;0.00;4828.95;car_0;;15;4637.00
9238.00;E5_0;300.00;12.38;2988.00;0.76;E0_0;7.20;0.00;tripinfo_f_0.39;6250.00;f_0.39;0;10003.87;0.95;0.00;5490.92;car_0;;17;5311.00
9240.00;E5_0;300.00;13.88;3064.00;0.16;E0_0;7.20;0.00;tripinfo_f_0.40;6176.00;f_0.40;0;10003.87;1.02;0.00;5454.85;car_0;;24;5235.00
9242.00;E5_0;300.00;13.12;3141.00;0.56;E0_0;7.20;0.00;tripinfo_f_0.41;6101.00;f_0.41;0;10003.87;0.98;0.00;5364.15;car_0;;19;5178.00
9244.00;E5_0;300.00;13.36;3218.00;0.97;E0_0;7.20;0.00;tripinfo_f_0.42;6026.00;f_0.42;0;10003.87;1.05;0.00;5304.51;car_0;;19;5098.00
9246.00;E5_0;300.00;12.87;3294.00;0.37;E0_0;7.20;0.00;tripinfo_f_0.43;5952.00;f_0.43;0;10003.87;1.02;0.00;5230.47;car_0;;16;5033.00
9989.00;E5_0;300.00;13.45;3371.00;0.78;E0_0;7.20;0.00;tripinfo_f_0.44;6618.00;f_0.44;0;10003.87;1.02;0.00;5896.74;car_0;;20;5716.00
9992.00;E5_0;300.00;13.49;3447.00;0.18;E0_0;7.20;0.00;tripinfo_f_0.45;6545.00;f_0.45;0;10003.87;1.04;0.00;5823.55;car_0;;21;5637.00
9997.00;E5_0;300.00;13.73;3524.00;0.58;E0_0;7.20;0.00;tripinfo_f_0.46;6473.00;f_0.46;0;10003.87;1.00;0.00;5750.68;car_0;;17;5553.00
