tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
7694.00;E5_0;300.00;12.62;2448.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.34;5246.00;f_0.34;0;10003.87;1.00;0.00;4522.10;car_0;;12;4358.00
7696.00;E5_0;300.00;13.39;2520.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.35;5176.00;f_0.35;0;10003.87;1.01;0.00;4454.32;car_0;;12;4287.00
8455.00;E5_0;300.00;13.37;2592.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.36;5863.00;f_0.36;0;10003.87;0.99;0.00;5132.16;car_0;;14;4968.00
8457.00;E5_0;300.00;12.99;2664.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.37;5793.00;f_0.37;0;10003.87;1.09;0.00;5071.77;car_0;;13;4899.00
8459.00;E5_0;300.00;12.87;2736.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.38;5723.00;f_0.38;0;10003.87;1.05;0.00;5001.44;car_0;;17;4825.00
8478.00;E5_0;300.00;12.31;2808.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.39;5670.00;f_0.39;0;10003.87;0.95;0.00;4910.84;car_0;;17;4745.00
8480.00;E5_0;300.00;12.64;2880.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.40;5600.00;f_0.40;0;10003.87;1.02;0.00;4878.06;car_0;;18;4687.00
9229.00;E5_0;300.00;13.35;2952.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.41;6277.00;f_0.41;0;10003.87;0.98;0.00;5539.45;car_0;;19;5354.00
9231.00;E5_0;300.00;13.12;3024.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.42;6207.00;f_0.42;0;10003.87;1.05;0.00;5485.21;car_0;;19;5288.00
9233.00;E5_0;300.00;13.56;3138.00;42.00;E0_0;7.20;0.00;tripinfo_f_0.43;6095.00;f_0.43;0;10003.87;1.02;0.00;5372.63;car_0;;16;5184.00
9235.00;E5_0;300.00;12.80;3168.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.44;6067.00;f_0.44;0;10003.87;1.02;0.00;5345.10;car_0;;20;5167.00
9237.00;E5_0;300.00;12.95;3240.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.45;5997.00;f_0.45;0;10003.87;1.04;0.00;5275.14;car_0;;23;5093.00
9990.00;E5_0;300.00;12.60;3312.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.46;6678.00;f_0.46;0;10003.87;1.00;0.00;5955.01;car_0;;19;5766.00
10011.00;E5_0;300.00;12.31;3384.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.47;6627.00;f_0.47;0;10003.87;0.95;0.00;5867.77;car_0;;23;5691.00
10021.00;E5_0;300.00;11.74;3910.00;454.00;E0_0;7.20;0.00;tripinfo_f_0.48;6111.00;f_0.48;0;10003.87;0.94;0.00;5342.24;car_0;;23;5161.00
10787.00;E5_0;300.00;11.83;3916.00;388.00;E0_0;7.20;0.00;tripinfo_f_0.49;6871.00;f_0.49;0;10003.87;0.93;0.00;6090.85;car_0;;19;5905.00
