tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
3861.00;E5_0;300.00;13.36;1334.00;0.67;E0_0;7.20;0.00;tripinfo_f_0.10;2527.00;f_0.10;0;10003.87;1.05;0.00;1804.46;car_0;;7;1677.00
3863.00;E5_0;300.00;13.62;1467.00;0.34;E0_0;7.20;0.00;tripinfo_f_0.11;2396.00;f_0.11;0;10003.87;1.01;0.00;1673.46;car_0;;4;1547.00
3865.00;E5_0;300.00;13.66;1600.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.12;2265.00;f_0.12;0;10003.87;1.02;0.00;1542.81;car_0;;4;1425.00
3866.00;E5_0;300.00;13.72;1734.00;0.67;E0_0;7.20;0.00;tripinfo_f_0.13;2132.00;f_0.13;0;10003.87;1.06;0.00;1410.63;car_0;;3;1291.00
4605.00;E5_0;300.00;13.82;1867.00;0.34;E0_0;7.20;0.00;tripinfo_f_0.14;2738.00;f_0.14;0;10003.87;1.00;0.00;2012.85;car_0;;4;1911.00
4621.00;E5_0;300.00;12.16;2000.00;0.01;E0_0;7.20;0.00;tripinfo_f_0.15;2621.00;f_0.15;0;10003.87;0.96;0.00;1871.88;car_0;;3;1780.00
4636.00;E5_0;300.00;12.85;2134.00;0.67;E0_0;7.20;0.00;tripinfo_f_0.16;2502.00;f_0.16;0;10003.87;0.94;0.00;1732.83;car_0;;5;1631.00
4638.00;E5_0;300.00;13.24;2267.00;0.34;E0_0;7.20;0.00;tripinfo_f_0.17;2371.00;f_0.17;0;10003.87;0.97;0.00;1627.28;car_0;;3;1500.00
5384.00;E5_0;300.00;12.33;2400.00;0.01;E0_0;7.20;0.00;tripinfo_f_0.18;2984.00;f_0.18;0;10003.87;0.97;0.00;2237.87;car_0;;4;2121.00
5386.00;E5_0;300.00;12.60;2534.00;0.67;E0_0;7.20;0.00;tripinfo_f_0.19;2852.00;f_0.19;0;10003.87;1.08;0.00;2130.29;car_0;;4;1990.00
5388.00;E5_0;300.00;12.76;2667.00;0.34;E0_0;7.20;0.00;tripinfo_f_0.20;2721.00;f_0.20;0;10003.87;1.01;0.00;1998.53;car_0;;5;1882.00
5390.00;E5_0;300.00;13.85;2800.00;0.01;E0_0;7.20;0.00;tripinfo_f_0.21;2590.00;f_0.21;0;10003.87;1.01;0.00;1867.91;car_0;;4;1753.00
5392.00;E5_0;300.00;12.98;2934.00;0.67;E0_0;7.20;0.00;tripinfo_f_0.22;2458.00;f_0.22;0;10003.87;0.99;0.00;1727.01;car_0;;4;1610.00
6160.00;E5_0;300.00;11.99;3067.00;0.34;E0_0;7.20;0.00;tripinfo_f_0.23;3093.00;f_0.23;0;10003.87;0.94;0.00;2329.05;car_0;;4;2225.00
6177.00;E5_0;300.00;11.97;3200.00;0.01;E0_0;7.20;0.00;tripinfo_f_0.24;2977.00;f_0.24;0;10003.87;0.91;0.00;2185.82;car_0;;3;2087.00
6179.00;E5_0;300.00;12.30;3334.00;0.68;E0_0;7.20;0.00;tripinfo_f_0.25;2845.00;f_0.25;0;10003.87;0.94;0.00;2073.44;car_0;;3;1973.00
6181.00;E5_0;300.00;13.07;3467.00;0.34;E0_0;7.20;0.00;tripinfo_f_0.26;2714.00;f_0.26;0;10003.87;0.96;0.00;1960.93;car_0;;3;1836.00
6183.00;E5_0;300.00;12.40;3600.00;0.01;E0_0;7.20;0.00;tripinfo_f_0.27;2583.00;f_0.27;0;10003.87;0.97;0.00;1842.36;car_0;;3;1705.00
